WP, 01, 2012021700,   , BEST,   0, 100N, 1168E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 01, 2012021706,   , BEST,   0,  99N, 1157E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  45,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012021712,   , BEST,   0,  97N, 1144E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  45,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012021718,   , BEST,   0,  98N, 1133E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  45,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012021800,   , BEST,   0,  98N, 1127E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  45,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012021806,   , BEST,   0,  98N, 1124E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  45,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012021812,   , BEST,   0,  99N, 1132E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  125,  45,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012021818,   , BEST,   0,  99N, 1126E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 01, 2012021900,   , BEST,   0,  96N, 1129E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  110,  40,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012021903,   , BEST,   0, 100N, 1129E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 
WP, 01, 2012021906,   , BEST,   0, 104N, 1123E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  200,  40,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012021912,   , BEST,   0,  97N, 1119E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  125,  45,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012021918,   , BEST,   0,  93N, 1121E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  125,  40,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012022000,   , BEST,   0,  90N, 1118E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  125,  40,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012022006,   , BEST,   0,  88N, 1115E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1007,  135,  40,   0,   0,   W,   0,    ,   0,   0,        ONE, S, 
WP, 01, 2012022009,   , BEST,   0,  89N, 1117E,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
WP, 01, 2012022012,   , BEST,   0,  92N, 1115E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1007,  125,  40,   0,   0, 
WP, 01, 2012022018,   , BEST,   0,  90N, 1112E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 01, 2012022100,   , BEST,   0,  95N, 1104E,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
